time,acceleration,displacement
1.8800000000000001,0.9525761942715953,0.9274238057284048
1.9000000000000001,0.9463000876874145,0.9536999123125857
1.92,0.9396454736853249,0.980354526314675
1.94,0.9326150140222005,1.0073849859777995
1.96,0.9252115207881683,1.0347884792118318
1.98,0.9174379552818098,1.0625620447181903
2.0,0.9092974268256817,1.0907025731743183
2.02,0.9007931915226273,1.1192068084773727
2.04,0.8919286509533796,1.1480713490466203
2.06,0.8827073508159741,1.177292649184026
2.08,0.8731329795075164,1.2068670204924836
2.1,0.8632093666488737,1.2367906333511263
2.12,0.8529404815528762,1.267059518447124
2.14,0.8423304316366457,1.2976695683633546
2.16,0.8313834607786831,1.3286165392213172
2.18,0.8201039476213742,1.3598960523786259
2.2,0.8084964038195901,1.39150359618041
2.22,0.7965654722360865,1.4234345277639138
2.24,0.7843159250844198,1.4556840749155804
2.2600000000000002,0.7717526620201257,1.4882473379798746
2.2800000000000002,0.7588807081809218,1.5211192918190783
2.3000000000000003,0.74570521217672,1.5542947878232802
2.32,0.7322314440302514,1.5877685559697485
2.34,0.7184647930691263,1.6215352069308735
2.36,0.7044107657701763,1.6555892342298235
2.38,0.6900749835569364,1.6899250164430635
2.4,0.675463180551151,1.7245368194488488
2.42,0.6605812012792007,1.7594187987207992
2.44,0.6454349983343707,1.7945650016656294
2.46,0.6300306299958922,1.8299693700041078
2.48,0.6143742578057118,1.8656257421942883
2.5,0.5984721441039565,1.9015278558960436
2.52,0.5823306495240819,1.9376693504759182
2.54,0.5659562304487028,1.9740437695512973
2.56,0.5493554364271266,2.0106445635728734
2.58,0.5325349075556212,2.047465092444379
2.6,0.5155013718214642,2.084498628178536
2.62,0.49826164241183857,2.1217383575881614
2.64,0.48082261498864826,2.159177385011352
2.66,0.4631912649303452,2.196808735069655
2.68,0.44537464454187115,2.234625355458129
2.7,0.4273798802338298,2.27262011976617
2.72,0.4092141696720173,2.310785830327983
2.74,0.3908847788984522,2.349115221101548
2.7600000000000002,0.3723990394250553,2.387600960574945
2.7800000000000002,0.3537643453011427,2.4262356546988575
2.8000000000000003,0.33498815015590466,2.4650118498440956
2.82,0.3160779642170538,2.503922035782946
2.84,0.2970413513068324,2.5429586486931672
2.86,0.2778859258165868,2.582114074183413
2.88,0.25861934966111083,2.6213806503388892
2.9,0.23924932921398243,2.6607506707860176
2.92,0.21978361222511694,2.700216387774883
2.94,0.20022998472177053,2.7397700152782294
2.96,0.18059626789423291,2.779403732105767
2.98,0.16089031496745576,2.819109685032544
3.0,0.1411200080598672,2.8588799919401326
3.02,0.12129325503062975,2.8987067449693704
3.04,0.10141798631660186,2.938582013683398
3.06,0.08150215176026912,2.978497848239731
3.08,0.06155371742991315,3.018446282570087
3.1,0.04158066243329049,3.0584193375667095
3.12,0.02159097572609596,3.098409024273904
3.14,0.0015926529164868282,3.1384073470835134
3.16,-0.01840630693305381,3.178406306933054
3.18,-0.03839790450523538,3.2183979045052356
3.2,-0.058374143427580086,3.2583741434275804
3.22,-0.0783270334708653,3.2983270334708656
3.24,-0.09824859374510868,3.3382485937451087
3.2600000000000002,-0.11813085589181781,3.378130855891818
3.2800000000000002,-0.13796586727122728,3.4179658672712274
3.3000000000000003,-0.15774569414324865,3.4577456941432487
3.3200000000000003,-0.17746242484086058,3.497462424840861
3.34,-0.19710817293466984,3.5371081729346696
3.36,-0.21667508038737962,3.5766750803873797
3.38,-0.236155320696897,3.616155320696897
3.4,-0.2555411020268312,3.655541102026831
3.42,-0.274824670323124,3.694824670323124
3.44,-0.2939983124155676,3.733998312415568
3.46,-0.3130543591029702,3.77305435910297
3.48,-0.3319851882207341,3.811985188220734
3.5,-0.35078322768961984,3.85078322768962
3.52,-0.3694409585444771,3.889440958544477
3.54,-0.3879509179417303,3.9279509179417302
3.56,-0.4063057021444168,3.966305702144417
3.58,-0.4244979694835826,4.004497969483583
3.6,-0.44252044329485246,4.042520443294853
3.62,-0.4603659148289983,4.080365914828999
3.64,-0.47802724613534286,4.118027246135343
3.66,-0.4954973729168449,4.155497372916845
3.68,-0.5127693073557238,4.192769307355724
3.7,-0.5298361409084934,4.2298361409084935
3.72,-0.5466910470692872,4.266691047069287
3.74,-0.56332728410037,4.30332728410037
3.7600000000000002,-0.5797381977287431,4.339738197728743
3.7800000000000002,-0.5959172238077642,4.375917223807765
3.8000000000000003,-0.6118578909427193,4.41185789094272
3.8200000000000003,-0.6275538230792936,4.447553823079294
3.84,-0.6429987420539088,4.482998742053908
3.86,-0.6581864701049049,4.518186470104904
3.88,-0.6731109323435617,4.553110932343562
3.9,-0.6877661591839738,4.587766159183974
3.92,-0.7021462887308054,4.622146288730805
3.94,-0.7162455691239705,4.65624556912397
3.96,-0.7300583608392995,4.690058360839299
3.98,-0.7435791389442746,4.723579138944275
4.0,-0.7568024953079282,4.756802495307928
4.0200000000000005,-0.7697231407640244,4.789723140764025
4.04,-0.7823359072266528,4.822335907226653
4.0600000000000005,-0.7946357497573974,4.8546357497573975
4.08,-0.8066177485832405,4.886617748583241
4.1,-0.8182771110644103,4.91827711106441
4.12,-0.8296091736113709,4.949609173611371
4.14,-0.8406094035501945,4.980609403550194
4.16,-0.8512734009355745,5.011273400935575
4.18,-0.8615969003107405,5.04159690031074
4.2,-0.8715757724135882,5.071575772413588
4.22,-0.8812060258283253,5.101206025828325
4.24,-0.8904838085819885,5.130483808581989
4.26,-0.8994054096851777,5.159405409685178
4.28,-0.9079672606164054,5.187967260616405
4.3,-0.9161659367494549,5.216165936749455
4.32,-0.9239981587231879,5.243998158723188
4.34,-0.9314607937532425,5.271460793753242
4.36,-0.9385508568851079,5.298550856885108
4.38,-0.9452655121880633,5.325265512188063
4.4,-0.951602073889516,5.3516020738895165
4.42,-0.9575580074492711,5.377558007449271
4.44,-0.9631309305733167,5.403130930573317
4.46,-0.9683186141667072,5.428318614166707
4.48,-0.9731189832251739,5.453118983225174
4.5,-0.977530117665097,5.477530117665097
4.5200000000000005,-0.9815502530915156,5.501550253091516
4.54,-0.9851777815038595,5.525177781503859
4.5600000000000005,-0.9884112519391306,5.548411251939131
4.58,-0.991249371052267,5.571249371052267
4.6000000000000005,-0.9936910036334645,5.593691003633465
4.62,-0.9957351730622453,5.615735173062245
4.64,-0.9973810616980933,5.637381061698093
4.66,-0.9986280112074989,5.658628011207499
4.68,-0.999475522827284,5.679475522827284
4.7,-0.9999232575641008,5.699923257564101
4.72,-0.9999710363300245,5.7199710363300245
4.74,-0.9996188400141854,5.739618840014185
4.76,-0.9988668094904142,5.758866809490414
4.78,-0.9977152455608933,5.777715245560893
4.8,-0.9961646088358407,5.7961646088358405
4.82,-0.9942155195492713,5.814215519549272
4.84,-0.9918687573109126,5.831868757310913
4.86,-0.9891252607943698,5.84912526079437
4.88,-0.9859861273616704,5.86598612736167
4.9,-0.9824526126243325,5.882452612624332
4.92,-0.9785261299411385,5.898526129941138
4.94,-0.9742082498528091,5.914208249852809
4.96,-0.9695006994538088,5.929500699453809
4.98,-0.9644053617015305,5.944405361701531
5.0,-0.9589242746631385,5.958924274663138
5.0200000000000005,-0.9530596307003675,5.973059630700368
5.04,-0.9468137755926089,5.9868137755926085
5.0600000000000005,-0.9401892075986283,6.000189207598629
5.08,-0.9331885764572976,6.013188576457297
5.1000000000000005,-0.9258146823277321,6.0258146823277325
5.12,-0.918070474669267,6.038070474669267
5.14,-0.9099590510617106,6.049959051061711
5.16,-0.9014836559663548,6.061483655966355
5.18,-0.8926476794282346,6.0726476794282345
5.2,-0.8834546557201531,6.083454655720153
5.22,-0.8739082619290224,6.093908261929022
5.24,-0.8640123164850744,6.104012316485075
5.26,-0.8537707776345433,6.113770777634543
5.28,-0.8431877418564168,6.123187741856417
5.3,-0.8322674422239013,6.132267442223901
5.32,-0.821014246711247,6.141014246711247
5.34,-0.8094326564466194,6.149432656446619
5.36,-0.7975273039117042,6.157527303911705
5.38,-0.7853029510887806,6.165302951088781
5.4,-0.7727644875559871,6.1727644875559875
5.42,-0.759916928531561,6.179916928531561
5.44,-0.7467654128678123,6.186765412867812
5.46,-0.7333152009956565,6.193315200995657
5.48,-0.7195716728205075,6.1995716728205075
5.5,-0.7055403255703919,6.205540325570392
5.5200000000000005,-0.6912267715971264,6.2112267715971266
5.54,-0.6766367361314569,6.216636736131457
5.5600000000000005,-0.6617760549930369,6.221776054993038
5.58,-0.6466506722561834,6.226650672256183
5.6000000000000005,-0.6312666378723208,6.231266637872322
5.62,-0.6156301052500863,6.235630105250086
5.64,-0.5997473287940438,6.239747328794044
5.66,-0.5836246614030073,6.2436246614030075
5.68,-0.5672685519289686,6.247268551928968
5.7,-0.5506855425976376,6.250685542597638
5.72,-0.5338822663916443,6.253882266391644
5.74,-0.5168654443974288,6.2568654443974285
5.76,-0.49964188311690244,6.2596418831169025
5.78,-0.48221847174493154,6.262218471744932
5.8,-0.46460217941375737,6.264602179413757
5.82,-0.44680005240543,6.26680005240543
5.84,-0.4288192113333959,6.268819211333396
5.86,-0.41066684829434086,6.270666848294341
5.88,-0.39235022399145386,6.272350223991454
5.9,-0.373876664830236,6.273876664830237
5.92,-0.35525355998804264,6.275253559988043
5.94,-0.3364883584585042,6.276488358458504
5.96,-0.31758856607203484,6.277588566072035
5.98,-0.2985617424935936,6.278561742493594
6.0,-0.27941549819892586,6.279415498198926
6.0200000000000005,-0.26015749143046807,6.280157491430469
6.04,-0.2407954251341592,6.280795425134159
6.0600000000000005,-0.22133704387835867,6.281337043878359
6.08,-0.2017901307561289,6.281790130756129
6.1000000000000005,-0.18216250427209502,6.282162504272096
6.12,-0.1624620152151542,6.282462015215154
6.140000000000001,-0.14269654351825772,6.2826965435182585
6.16,-0.12287399510655005,6.28287399510655
6.18,-0.10300229873509785,6.283002298735098
6.2,-0.0830894028174964,6.283089402817496
6.22,-0.06314327224661277,6.283143272246613
6.24,-0.04317188520872868,6.283171885208729
6.26,-0.02318322999237945,6.283183229992379
6.28,-0.0031853017931379904,6.2831853017931385
6.3,0.016813900484349713,6.2831860995156505
6.32,0.03680637742582692,6.283193622574173
6.34,0.05678413230707805,6.283215867692922
6.36,0.07673917429251892,6.283260825707481
6.38,0.09666352163141724,6.283336478368582
6.4,0.11654920485049364,6.283450795149506
6.42,0.13638826994159764,6.283611730058403
6.44,0.1561727815432119,6.283827218456788
6.46,0.175894826114484,6.284105173885516
6.48,0.19554651510054424,6.284453484899456
6.5,0.21511998808781552,6.284880011912184
6.5200000000000005,0.2346074159480808,6.28539258405192
6.54,0.2540010039700231,6.285998996029977
6.5600000000000005,0.27329299497701326,6.286707005022987
6.58,0.2924756724298697,6.2875243275701305
6.6000000000000005,0.3115413635133787,6.288458636486622
6.62,0.3304824422053109,6.28951755779469
6.640000000000001,0.3492913323267357,6.290708667673265
6.66,0.36796051057238466,6.292039489427616
6.68,0.38648250951987934,6.29351749048012
6.7,0.4048499206165983,6.295150079383402
6.72,0.42305539714299684,6.296944602857003
6.74,0.44109165715120235,6.298908342848798
6.76,0.4589514863776903,6.30104851362231
6.78,0.4766277411288995,6.303372258871101
6.8,0.49411335113860816,6.305886648861391
6.82,0.5114013223959524,6.3085986776040475
6.84,0.5284847399429308,6.311515260057069
6.86,0.545356770640302,6.314643229359699
6.88,0.562010665900743,6.317989334099257
6.9,0.5784397643882001,6.3215602356118
6.92,0.5946374946823286,6.325362505317671
6.94,0.6105973779069791,6.3294026220930215
6.96,0.6263130303216559,6.333686969678344
6.98,0.6417781658749337,6.338221834125067
7.0,0.6569865987187891,6.343013401281211
7.0200000000000005,0.6719322456828621,6.348067754317138
7.04,0.6866091287076385,6.353390871292362
7.0600000000000005,0.7010113772355987,6.358988622764402
7.08,0.7151332305593578,6.364866769440642
7.1000000000000005,0.7289690401258765,6.371030959874124
7.12,0.7425132717958018,6.3774867282041985
7.140000000000001,0.7557605080570543,6.384239491942946
7.16,0.7687054501917558,6.3912945498082445
7.18,0.78134292039565,6.39865707960435
7.2,0.7936678638491531,6.406332136150847
7.22,0.8056753507392133,6.414324649260786
